date,mode_line,ridership,mode
12/8/2024,mrt kajang,259547,MRT
13/8/2024,mrt kajang,266935,MRT
14/8/2024,mrt kajang,271488,MRT
15/8/2024,mrt kajang,264039,MRT
16/8/2024,mrt kajang,263768,MRT
17/8/2024,mrt kajang,198435,MRT
18/8/2024,mrt kajang,174892,MRT
19/8/2024,mrt kajang,254603,MRT
20/8/2024,mrt kajang,262694,MRT
21/8/2024,mrt kajang,268041,MRT
22/8/2024,mrt kajang,260848,MRT
23/8/2024,mrt kajang,263538,MRT
24/8/2024,mrt kajang,207151,MRT
25/8/2024,mrt kajang,166976,MRT
26/8/2024,mrt kajang,250900,MRT
27/8/2024,mrt kajang,260452,MRT
28/8/2024,mrt kajang,265546,MRT
29/8/2024,mrt kajang,261798,MRT
30/8/2024,mrt kajang,274397,MRT
31/8/2024,mrt kajang,223776,MRT
1/9/2024,mrt kajang,167731,MRT
2/9/2024,mrt kajang,247214,MRT
3/9/2024,mrt kajang,262243,MRT
4/9/2024,mrt kajang,269063,MRT
5/9/2024,mrt kajang,263274,MRT
6/9/2024,mrt kajang,262075,MRT
7/9/2024,mrt kajang,204613,MRT
8/9/2024,mrt kajang,172735,MRT
9/9/2024,mrt kajang,256099,MRT
10/9/2024,mrt kajang,266335,MRT
11/9/2024,mrt kajang,272223,MRT
12/9/2024,mrt kajang,262880,MRT
13/9/2024,mrt kajang,258662,MRT
14/9/2024,mrt kajang,199935,MRT
15/9/2024,mrt kajang,204178,MRT
16/9/2024,mrt kajang,196803,MRT
17/9/2024,mrt kajang,185563,MRT
18/9/2024,mrt kajang,269554,MRT
19/9/2024,mrt kajang,268889,MRT
20/9/2024,mrt kajang,274945,MRT
21/9/2024,mrt kajang,190138,MRT
22/9/2024,mrt kajang,160056,MRT
23/9/2024,mrt kajang,246504,MRT
24/9/2024,mrt kajang,262278,MRT
25/9/2024,mrt kajang,264354,MRT
26/9/2024,mrt kajang,264865,MRT
27/9/2024,mrt kajang,265404,MRT
28/9/2024,mrt kajang,197090,MRT
29/9/2024,mrt kajang,167533,MRT
30/9/2024,mrt kajang,252337,MRT
1/10/2024,mrt kajang,269990,MRT
2/10/2024,mrt kajang,274854,MRT
3/10/2024,mrt kajang,272878,MRT
4/10/2024,mrt kajang,280817,MRT
5/10/2024,mrt kajang,218386,MRT
6/10/2024,mrt kajang,191472,MRT
7/10/2024,mrt kajang,261079,MRT
8/10/2024,mrt kajang,272310,MRT
9/10/2024,mrt kajang,274613,MRT
10/10/2024,mrt kajang,268785,MRT
11/10/2024,mrt kajang,275598,MRT
12/10/2024,mrt kajang,209715,MRT
13/10/2024,mrt kajang,180937,MRT
14/10/2024,mrt kajang,258361,MRT
15/10/2024,mrt kajang,267712,MRT
16/10/2024,mrt kajang,277067,MRT
17/10/2024,mrt kajang,269931,MRT
18/10/2024,mrt kajang,273844,MRT
19/10/2024,mrt kajang,202476,MRT
20/10/2024,mrt kajang,174688,MRT
21/10/2024,mrt kajang,255332,MRT
22/10/2024,mrt kajang,266313,MRT
23/10/2024,mrt kajang,271867,MRT
24/10/2024,mrt kajang,267867,MRT
25/10/2024,mrt kajang,273577,MRT
26/10/2024,mrt kajang,212960,MRT
27/10/2024,mrt kajang,177035,MRT
28/10/2024,mrt kajang,253303,MRT
29/10/2024,mrt kajang,267775,MRT
30/10/2024,mrt kajang,281911,MRT
31/10/2024,mrt kajang,216786,MRT
1/11/2024,mrt kajang,247850,MRT
2/11/2024,mrt kajang,197666,MRT
3/11/2024,mrt kajang,166661,MRT
4/11/2024,mrt kajang,254330,MRT
5/11/2024,mrt kajang,267819,MRT
6/11/2024,mrt kajang,276394,MRT
7/11/2024,mrt kajang,273833,MRT
8/11/2024,mrt kajang,278511,MRT
9/11/2024,mrt kajang,218054,MRT
10/11/2024,mrt kajang,181151,MRT
11/11/2024,mrt kajang,269117,MRT
12/11/2024,mrt kajang,272899,MRT
13/11/2024,mrt kajang,276565,MRT
14/11/2024,mrt kajang,272181,MRT
15/11/2024,mrt kajang,276737,MRT
16/11/2024,mrt kajang,202542,MRT
17/11/2024,mrt kajang,176072,MRT
18/11/2024,mrt kajang,265571,MRT
19/11/2024,mrt kajang,277806,MRT
20/11/2024,mrt kajang,284812,MRT
21/11/2024,mrt kajang,279488,MRT
22/11/2024,mrt kajang,283888,MRT
23/11/2024,mrt kajang,213334,MRT
24/11/2024,mrt kajang,177940,MRT
25/11/2024,mrt kajang,264468,MRT
26/11/2024,mrt kajang,273502,MRT
27/11/2024,mrt kajang,278421,MRT
28/11/2024,mrt kajang,278307,MRT
29/11/2024,mrt kajang,287120,MRT
30/11/2024,mrt kajang,226312,MRT
1/12/2024,mrt kajang,193979,MRT
2/12/2024,mrt kajang,265053,MRT
3/12/2024,mrt kajang,277400,MRT
4/12/2024,mrt kajang,285312,MRT
5/12/2024,mrt kajang,277304,MRT
6/12/2024,mrt kajang,282563,MRT
7/12/2024,mrt kajang,224984,MRT
8/12/2024,mrt kajang,192997,MRT
9/12/2024,mrt kajang,265751,MRT
10/12/2024,mrt kajang,283400,MRT
11/12/2024,mrt kajang,285866,MRT
12/12/2024,mrt kajang,275923,MRT
13/12/2024,mrt kajang,272662,MRT
14/12/2024,mrt kajang,225510,MRT
15/12/2024,mrt kajang,189538,MRT
16/12/2024,mrt kajang,259401,MRT
17/12/2024,mrt kajang,271197,MRT
18/12/2024,mrt kajang,280446,MRT
19/12/2024,mrt kajang,252241,MRT
20/12/2024,mrt kajang,280934,MRT
21/12/2024,mrt kajang,223548,MRT
22/12/2024,mrt kajang,213969,MRT
23/12/2024,mrt kajang,270298,MRT
24/12/2024,mrt kajang,288439,MRT
25/12/2024,mrt kajang,254078,MRT
26/12/2024,mrt kajang,254901,MRT
27/12/2024,mrt kajang,243013,MRT
28/12/2024,mrt kajang,196324,MRT
29/12/2024,mrt kajang,165083,MRT
30/12/2024,mrt kajang,235543,MRT
31/12/2024,mrt kajang,367376,MRT
1/1/2025,mrt kajang,202590,MRT
2/1/2025,mrt kajang,254324,MRT
3/1/2025,mrt kajang,253791,MRT
4/1/2025,mrt kajang,181585,MRT
5/1/2025,mrt kajang,160681,MRT
6/1/2025,mrt kajang,264186,MRT
7/1/2025,mrt kajang,273685,MRT
8/1/2025,mrt kajang,282426,MRT
9/1/2025,mrt kajang,279468,MRT
10/1/2025,mrt kajang,280619,MRT
11/1/2025,mrt kajang,209614,MRT
12/1/2025,mrt kajang,182773,MRT
13/1/2025,mrt kajang,269827,MRT
14/1/2025,mrt kajang,276017,MRT
15/1/2025,mrt kajang,284533,MRT
16/1/2025,mrt kajang,281162,MRT
17/1/2025,mrt kajang,282450,MRT
18/1/2025,mrt kajang,209623,MRT
19/1/2025,mrt kajang,184617,MRT
20/1/2025,mrt kajang,275583,MRT
21/1/2025,mrt kajang,286499,MRT
22/1/2025,mrt kajang,292304,MRT
23/1/2025,mrt kajang,286142,MRT
24/1/2025,mrt kajang,279584,MRT
25/1/2025,mrt kajang,205208,MRT
26/1/2025,mrt kajang,178270,MRT
27/1/2025,mrt kajang,247287,MRT
28/1/2025,mrt kajang,225941,MRT
29/1/2025,mrt kajang,205794,MRT
30/1/2025,mrt kajang,180906,MRT
31/1/2025,mrt kajang,197467,MRT
1/2/2025,mrt kajang,172303,MRT
2/2/2025,mrt kajang,157741,MRT
3/2/2025,mrt kajang,249888,MRT
4/2/2025,mrt kajang,269423,MRT
5/2/2025,mrt kajang,272721,MRT
6/2/2025,mrt kajang,273561,MRT
7/2/2025,mrt kajang,277984,MRT
8/2/2025,mrt kajang,212176,MRT
9/2/2025,mrt kajang,192519,MRT
10/2/2025,mrt kajang,278349,MRT
11/2/2025,mrt kajang,186156,MRT
12/2/2025,mrt kajang,293164,MRT
13/2/2025,mrt kajang,290065,MRT
14/2/2025,mrt kajang,296709,MRT
15/2/2025,mrt kajang,202338,MRT
16/2/2025,mrt kajang,174334,MRT
17/2/2025,mrt kajang,269953,MRT
18/2/2025,mrt kajang,285452,MRT
19/2/2025,mrt kajang,292352,MRT
20/2/2025,mrt kajang,289023,MRT
21/2/2025,mrt kajang,282638,MRT
22/2/2025,mrt kajang,205792,MRT
23/2/2025,mrt kajang,177568,MRT
24/2/2025,mrt kajang,272982,MRT
25/2/2025,mrt kajang,288166,MRT
26/2/2025,mrt kajang,292944,MRT
27/2/2025,mrt kajang,290119,MRT
28/2/2025,mrt kajang,292777,MRT
1/3/2025,mrt kajang,197196,MRT
2/3/2025,mrt kajang,137643,MRT
3/3/2025,mrt kajang,257731,MRT
4/3/2025,mrt kajang,270745,MRT
5/3/2025,mrt kajang,275332,MRT
6/3/2025,mrt kajang,270748,MRT
7/3/2025,mrt kajang,271278,MRT
8/3/2025,mrt kajang,172309,MRT
9/3/2025,mrt kajang,152291,MRT
10/3/2025,mrt kajang,265039,MRT
11/3/2025,mrt kajang,277662,MRT
12/3/2025,mrt kajang,280414,MRT
13/3/2025,mrt kajang,276691,MRT
14/3/2025,mrt kajang,277447,MRT
15/3/2025,mrt kajang,182211,MRT
16/3/2025,mrt kajang,155068,MRT
17/3/2025,mrt kajang,256877,MRT
18/3/2025,mrt kajang,163765,MRT
19/3/2025,mrt kajang,277456,MRT
20/3/2025,mrt kajang,275286,MRT
21/3/2025,mrt kajang,277808,MRT
22/3/2025,mrt kajang,183941,MRT
23/3/2025,mrt kajang,153513,MRT
24/3/2025,mrt kajang,265033,MRT
25/3/2025,mrt kajang,274943,MRT
26/3/2025,mrt kajang,278514,MRT
27/3/2025,mrt kajang,265150,MRT
28/3/2025,mrt kajang,254364,MRT
29/3/2025,mrt kajang,159988,MRT
30/3/2025,mrt kajang,156012,MRT
31/3/2025,mrt kajang,179850,MRT
1/4/2025,mrt kajang,168269,MRT
2/4/2025,mrt kajang,212071,MRT
3/4/2025,mrt kajang,220466,MRT
4/4/2025,mrt kajang,219150,MRT
5/4/2025,mrt kajang,166089,MRT
6/4/2025,mrt kajang,154872,MRT
7/4/2025,mrt kajang,261360,MRT
8/4/2025,mrt kajang,277035,MRT
9/4/2025,mrt kajang,280596,MRT
10/4/2025,mrt kajang,278640,MRT
11/4/2025,mrt kajang,281612,MRT
12/4/2025,mrt kajang,205322,MRT
13/4/2025,mrt kajang,178254,MRT
14/4/2025,mrt kajang,270188,MRT
15/4/2025,mrt kajang,284361,MRT
16/4/2025,mrt kajang,297325,MRT
17/4/2025,mrt kajang,286402,MRT
18/4/2025,mrt kajang,292061,MRT
19/4/2025,mrt kajang,222628,MRT
20/4/2025,mrt kajang,189380,MRT
21/4/2025,mrt kajang,267704,MRT
22/4/2025,mrt kajang,281540,MRT
23/4/2025,mrt kajang,283266,MRT
24/4/2025,mrt kajang,288069,MRT
25/4/2025,mrt kajang,283288,MRT
26/4/2025,mrt kajang,213635,MRT
27/4/2025,mrt kajang,174149,MRT
28/4/2025,mrt kajang,270239,MRT
29/4/2025,mrt kajang,281362,MRT
30/4/2025,mrt kajang,300441,MRT
1/5/2025,mrt kajang,210992,MRT
2/5/2025,mrt kajang,270423,MRT
3/5/2025,mrt kajang,208610,MRT
4/5/2025,mrt kajang,170459,MRT
5/5/2025,mrt kajang,273471,MRT
6/5/2025,mrt kajang,283674,MRT
7/5/2025,mrt kajang,287814,MRT
8/5/2025,mrt kajang,282756,MRT
9/5/2025,mrt kajang,286213,MRT
10/5/2025,mrt kajang,208034,MRT
11/5/2025,mrt kajang,204714,MRT
12/5/2025,mrt kajang,169019,MRT
13/5/2025,mrt kajang,276965,MRT
14/5/2025,mrt kajang,285447,MRT
15/5/2025,mrt kajang,281601,MRT
16/5/2025,mrt kajang,277822,MRT
17/5/2025,mrt kajang,194322,MRT
18/5/2025,mrt kajang,171899,MRT
19/5/2025,mrt kajang,265543,MRT
20/5/2025,mrt kajang,282952,MRT
21/5/2025,mrt kajang,291143,MRT
22/5/2025,mrt kajang,288983,MRT
23/5/2025,mrt kajang,292862,MRT
24/5/2025,mrt kajang,229583,MRT
25/5/2025,mrt kajang,185293,MRT
26/5/2025,mrt kajang,257353,MRT
27/5/2025,mrt kajang,264906,MRT
28/5/2025,mrt kajang,285851,MRT
29/5/2025,mrt kajang,302155,MRT
30/5/2025,mrt kajang,298133,MRT
31/5/2025,mrt kajang,234211,MRT
1/6/2025,mrt kajang,230351,MRT
2/6/2025,mrt kajang,191199,MRT
3/6/2025,mrt kajang,293277,MRT
4/6/2025,mrt kajang,303234,MRT
5/6/2025,mrt kajang,290340,MRT
6/6/2025,mrt kajang,261792,MRT
7/6/2025,mrt kajang,193812,MRT
8/6/2025,mrt kajang,189395,MRT
9/6/2025,mrt kajang,254561,MRT
10/6/2025,mrt kajang,283558,MRT
11/6/2025,mrt kajang,291704,MRT
12/6/2025,mrt kajang,285830,MRT
13/6/2025,mrt kajang,284476,MRT
14/6/2025,mrt kajang,204432,MRT
15/6/2025,mrt kajang,175913,MRT
16/6/2025,mrt kajang,274913,MRT
17/6/2025,mrt kajang,288101,MRT
18/6/2025,mrt kajang,293834,MRT
19/6/2025,mrt kajang,285673,MRT
20/6/2025,mrt kajang,284956,MRT
21/6/2025,mrt kajang,207168,MRT
22/6/2025,mrt kajang,178187,MRT
23/6/2025,mrt kajang,274163,MRT
24/6/2025,mrt kajang,285779,MRT
25/6/2025,mrt kajang,290399,MRT
26/6/2025,mrt kajang,291743,MRT
27/6/2025,mrt kajang,194648,MRT
28/6/2025,mrt kajang,203951,MRT
29/6/2025,mrt kajang,171002,MRT
30/6/2025,mrt kajang,268954,MRT
1/7/2025,mrt kajang,288585,MRT
2/7/2025,mrt kajang,292929,MRT
3/7/2025,mrt kajang,286703,MRT
4/7/2025,mrt kajang,290912,MRT
5/7/2025,mrt kajang,212603,MRT
6/7/2025,mrt kajang,183226,MRT
7/7/2025,mrt kajang,285689,MRT
8/7/2025,mrt kajang,296962,MRT
9/7/2025,mrt kajang,303175,MRT
10/7/2025,mrt kajang,298597,MRT
11/7/2025,mrt kajang,298946,MRT
12/7/2025,mrt kajang,217217,MRT
13/7/2025,mrt kajang,187551,MRT
14/7/2025,mrt kajang,285117,MRT
15/7/2025,mrt kajang,299244,MRT
16/7/2025,mrt kajang,305520,MRT
17/7/2025,mrt kajang,297156,MRT
18/7/2025,mrt kajang,297657,MRT
19/7/2025,mrt kajang,213950,MRT
20/7/2025,mrt kajang,178693,MRT
21/7/2025,mrt kajang,280588,MRT
22/7/2025,mrt kajang,290261,MRT
23/7/2025,mrt kajang,298075,MRT
24/7/2025,mrt kajang,295755,MRT
25/7/2025,mrt kajang,295292,MRT
26/7/2025,mrt kajang,212583,MRT
27/7/2025,mrt kajang,178143,MRT
28/7/2025,mrt kajang,277435,MRT
29/7/2025,mrt kajang,287640,MRT
30/7/2025,mrt kajang,295466,MRT
31/7/2025,mrt kajang,290916,MRT
1/8/2025,mrt kajang,291400,MRT
2/8/2025,mrt kajang,216047,MRT
3/8/2025,mrt kajang,186282,MRT
4/8/2025,mrt kajang,280041,MRT
5/8/2025,mrt kajang,297339,MRT
6/8/2025,mrt kajang,303063,MRT
7/8/2025,mrt kajang,298482,MRT
8/8/2025,mrt kajang,298882,MRT
9/8/2025,mrt kajang,222570,MRT
10/8/2025,mrt kajang,191154,MRT
11/8/2025,mrt kajang,290197,MRT
12/8/2025,mrt kajang,301131,MRT
13/8/2025,mrt kajang,305280,MRT
14/8/2025,mrt kajang,296253,MRT
15/8/2025,mrt kajang,299864,MRT
16/8/2025,mrt kajang,229033,MRT
17/8/2025,mrt kajang,189828,MRT
18/8/2025,mrt kajang,282153,MRT
19/8/2025,mrt kajang,295867,MRT
20/8/2025,mrt kajang,302446,MRT
21/8/2025,mrt kajang,290410,MRT
22/8/2025,mrt kajang,294419,MRT
23/8/2025,mrt kajang,220114,MRT
24/8/2025,mrt kajang,182500,MRT
25/8/2025,mrt kajang,282568,MRT
26/8/2025,mrt kajang,293911,MRT
27/8/2025,mrt kajang,295451,MRT
28/8/2025,mrt kajang,291679,MRT
29/8/2025,mrt kajang,294560,MRT
30/8/2025,mrt kajang,242057,MRT
31/8/2025,mrt kajang,236063,MRT
16/6/2022,mrt putrajaya,13367,MRT
17/6/2022,mrt putrajaya,22621,MRT
18/6/2022,mrt putrajaya,28885,MRT
19/6/2022,mrt putrajaya,32066,MRT
20/6/2022,mrt putrajaya,21564,MRT
21/6/2022,mrt putrajaya,22535,MRT
22/6/2022,mrt putrajaya,22845,MRT
23/6/2022,mrt putrajaya,23000,MRT
24/6/2022,mrt putrajaya,24787,MRT
25/6/2022,mrt putrajaya,42374,MRT
26/6/2022,mrt putrajaya,22542,MRT
27/6/2022,mrt putrajaya,22913,MRT
28/6/2022,mrt putrajaya,22649,MRT
29/6/2022,mrt putrajaya,23601,MRT
30/6/2022,mrt putrajaya,23815,MRT
1/7/2022,mrt putrajaya,32369,MRT
2/7/2022,mrt putrajaya,46503,MRT
3/7/2022,mrt putrajaya,33215,MRT
4/7/2022,mrt putrajaya,23313,MRT
5/7/2022,mrt putrajaya,23872,MRT
6/7/2022,mrt putrajaya,24288,MRT
7/7/2022,mrt putrajaya,24679,MRT
8/7/2022,mrt putrajaya,26366,MRT
9/7/2022,mrt putrajaya,25503,MRT
10/7/2022,mrt putrajaya,31152,MRT
11/7/2022,mrt putrajaya,16772,MRT
12/7/2022,mrt putrajaya,39049,MRT
13/7/2022,mrt putrajaya,24103,MRT
14/7/2022,mrt putrajaya,24913,MRT
15/7/2022,mrt putrajaya,26812,MRT
16/7/2022,mrt putrajaya,15629,MRT
17/7/2022,mrt putrajaya,12694,MRT
18/7/2022,mrt putrajaya,18345,MRT
19/7/2022,mrt putrajaya,18433,MRT
20/7/2022,mrt putrajaya,15662,MRT
21/7/2022,mrt putrajaya,18836,MRT
22/7/2022,mrt putrajaya,18912,MRT
23/7/2022,mrt putrajaya,13438,MRT
24/7/2022,mrt putrajaya,12108,MRT
25/7/2022,mrt putrajaya,18612,MRT
26/7/2022,mrt putrajaya,18953,MRT
27/7/2022,mrt putrajaya,18821,MRT
28/7/2022,mrt putrajaya,18598,MRT
29/7/2022,mrt putrajaya,19537,MRT
30/7/2022,mrt putrajaya,14830,MRT
31/7/2022,mrt putrajaya,12527,MRT
1/8/2022,mrt putrajaya,19159,MRT
2/8/2022,mrt putrajaya,19559,MRT
3/8/2022,mrt putrajaya,19806,MRT
4/8/2022,mrt putrajaya,20196,MRT
5/8/2022,mrt putrajaya,20504,MRT
6/8/2022,mrt putrajaya,14734,MRT
7/8/2022,mrt putrajaya,13488,MRT
8/8/2022,mrt putrajaya,19771,MRT
9/8/2022,mrt putrajaya,20316,MRT
10/8/2022,mrt putrajaya,20556,MRT
11/8/2022,mrt putrajaya,19978,MRT
12/8/2022,mrt putrajaya,20875,MRT
13/8/2022,mrt putrajaya,14392,MRT
14/8/2022,mrt putrajaya,12642,MRT
15/8/2022,mrt putrajaya,19807,MRT
16/8/2022,mrt putrajaya,20229,MRT
17/8/2022,mrt putrajaya,20524,MRT
18/8/2022,mrt putrajaya,20438,MRT
19/8/2022,mrt putrajaya,20606,MRT
20/8/2022,mrt putrajaya,13816,MRT
21/8/2022,mrt putrajaya,12329,MRT
22/8/2022,mrt putrajaya,19535,MRT
23/8/2022,mrt putrajaya,20418,MRT
24/8/2022,mrt putrajaya,20961,MRT
25/8/2022,mrt putrajaya,20109,MRT
26/8/2022,mrt putrajaya,21188,MRT
27/8/2022,mrt putrajaya,15019,MRT
28/8/2022,mrt putrajaya,12616,MRT
29/8/2022,mrt putrajaya,20308,MRT
30/8/2022,mrt putrajaya,21924,MRT
31/8/2022,mrt putrajaya,23353,MRT
1/9/2022,mrt putrajaya,20986,MRT
2/9/2022,mrt putrajaya,21756,MRT
3/9/2022,mrt putrajaya,14991,MRT
4/9/2022,mrt putrajaya,13556,MRT
5/9/2022,mrt putrajaya,22135,MRT
6/9/2022,mrt putrajaya,22858,MRT
7/9/2022,mrt putrajaya,23879,MRT
8/9/2022,mrt putrajaya,23942,MRT
9/9/2022,mrt putrajaya,22692,MRT
10/9/2022,mrt putrajaya,15501,MRT
11/9/2022,mrt putrajaya,13279,MRT
12/9/2022,mrt putrajaya,21803,MRT
13/9/2022,mrt putrajaya,22252,MRT
14/9/2022,mrt putrajaya,22634,MRT
15/9/2022,mrt putrajaya,24152,MRT
16/9/2022,mrt putrajaya,15634,MRT
17/9/2022,mrt putrajaya,15031,MRT
18/9/2022,mrt putrajaya,12616,MRT
19/9/2022,mrt putrajaya,21583,MRT
20/9/2022,mrt putrajaya,22265,MRT
21/9/2022,mrt putrajaya,22595,MRT
22/9/2022,mrt putrajaya,22700,MRT
23/9/2022,mrt putrajaya,22694,MRT
24/9/2022,mrt putrajaya,15972,MRT
25/9/2022,mrt putrajaya,13362,MRT
26/9/2022,mrt putrajaya,22159,MRT
27/9/2022,mrt putrajaya,23203,MRT
28/9/2022,mrt putrajaya,23193,MRT
29/9/2022,mrt putrajaya,22716,MRT
30/9/2022,mrt putrajaya,23070,MRT
1/10/2022,mrt putrajaya,16077,MRT
2/10/2022,mrt putrajaya,14074,MRT
3/10/2022,mrt putrajaya,23177,MRT
4/10/2022,mrt putrajaya,23623,MRT
5/10/2022,mrt putrajaya,24231,MRT
6/10/2022,mrt putrajaya,23883,MRT
7/10/2022,mrt putrajaya,24454,MRT
8/10/2022,mrt putrajaya,16871,MRT
9/10/2022,mrt putrajaya,16093,MRT
10/10/2022,mrt putrajaya,14770,MRT
11/10/2022,mrt putrajaya,24095,MRT
12/10/2022,mrt putrajaya,24337,MRT
13/10/2022,mrt putrajaya,24083,MRT
14/10/2022,mrt putrajaya,23718,MRT
15/10/2022,mrt putrajaya,15700,MRT
16/10/2022,mrt putrajaya,13651,MRT
17/10/2022,mrt putrajaya,23186,MRT
18/10/2022,mrt putrajaya,24113,MRT
19/10/2022,mrt putrajaya,24400,MRT
20/10/2022,mrt putrajaya,24108,MRT
21/10/2022,mrt putrajaya,25494,MRT
22/10/2022,mrt putrajaya,16932,MRT
23/10/2022,mrt putrajaya,16119,MRT
24/10/2022,mrt putrajaya,14918,MRT
25/10/2022,mrt putrajaya,21536,MRT
26/10/2022,mrt putrajaya,22214,MRT
27/10/2022,mrt putrajaya,21914,MRT
28/10/2022,mrt putrajaya,21947,MRT
29/10/2022,mrt putrajaya,14818,MRT
30/10/2022,mrt putrajaya,12476,MRT
31/10/2022,mrt putrajaya,22922,MRT
1/11/2022,mrt putrajaya,23617,MRT
2/11/2022,mrt putrajaya,23876,MRT
3/11/2022,mrt putrajaya,23674,MRT
4/11/2022,mrt putrajaya,24094,MRT
5/11/2022,mrt putrajaya,16989,MRT
6/11/2022,mrt putrajaya,13648,MRT
7/11/2022,mrt putrajaya,23534,MRT
8/11/2022,mrt putrajaya,23597,MRT
9/11/2022,mrt putrajaya,22811,MRT
10/11/2022,mrt putrajaya,22316,MRT
11/11/2022,mrt putrajaya,22820,MRT
12/11/2022,mrt putrajaya,15595,MRT
13/11/2022,mrt putrajaya,13156,MRT
14/11/2022,mrt putrajaya,22430,MRT
15/11/2022,mrt putrajaya,23643,MRT
16/11/2022,mrt putrajaya,25206,MRT
17/11/2022,mrt putrajaya,25015,MRT
18/11/2022,mrt putrajaya,14273,MRT
19/11/2022,mrt putrajaya,12258,MRT
20/11/2022,mrt putrajaya,12879,MRT
21/11/2022,mrt putrajaya,21593,MRT
22/11/2022,mrt putrajaya,23072,MRT
23/11/2022,mrt putrajaya,23717,MRT
24/11/2022,mrt putrajaya,23707,MRT
25/11/2022,mrt putrajaya,23391,MRT
26/11/2022,mrt putrajaya,15761,MRT
27/11/2022,mrt putrajaya,13865,MRT
28/11/2022,mrt putrajaya,13430,MRT
29/11/2022,mrt putrajaya,22909,MRT
30/11/2022,mrt putrajaya,23969,MRT
1/12/2022,mrt putrajaya,23709,MRT
2/12/2022,mrt putrajaya,23861,MRT
3/12/2022,mrt putrajaya,16567,MRT
4/12/2022,mrt putrajaya,14213,MRT
5/12/2022,mrt putrajaya,23649,MRT
6/12/2022,mrt putrajaya,24148,MRT
7/12/2022,mrt putrajaya,24677,MRT
8/12/2022,mrt putrajaya,24811,MRT
9/12/2022,mrt putrajaya,25299,MRT
10/12/2022,mrt putrajaya,16699,MRT
11/12/2022,mrt putrajaya,15622,MRT
12/12/2022,mrt putrajaya,21618,MRT
13/12/2022,mrt putrajaya,24529,MRT
14/12/2022,mrt putrajaya,24766,MRT
15/12/2022,mrt putrajaya,24209,MRT
16/12/2022,mrt putrajaya,24192,MRT
17/12/2022,mrt putrajaya,18020,MRT
18/12/2022,mrt putrajaya,16407,MRT
19/12/2022,mrt putrajaya,22655,MRT
20/12/2022,mrt putrajaya,23835,MRT
21/12/2022,mrt putrajaya,24151,MRT
22/12/2022,mrt putrajaya,23035,MRT
23/12/2022,mrt putrajaya,23995,MRT
24/12/2022,mrt putrajaya,17946,MRT
25/12/2022,mrt putrajaya,18736,MRT
26/12/2022,mrt putrajaya,15086,MRT
27/12/2022,mrt putrajaya,21722,MRT
28/12/2022,mrt putrajaya,22463,MRT
29/12/2022,mrt putrajaya,22135,MRT
30/12/2022,mrt putrajaya,21893,MRT
31/12/2022,mrt putrajaya,19377,MRT
1/1/2023,mrt putrajaya,17106,MRT
2/1/2023,mrt putrajaya,13995,MRT
3/1/2023,mrt putrajaya,24345,MRT
4/1/2023,mrt putrajaya,24322,MRT
5/1/2023,mrt putrajaya,24557,MRT
6/1/2023,mrt putrajaya,24294,MRT
7/1/2023,mrt putrajaya,16291,MRT
8/1/2023,mrt putrajaya,13870,MRT
9/1/2023,mrt putrajaya,24494,MRT
10/1/2023,mrt putrajaya,25296,MRT
11/1/2023,mrt putrajaya,25600,MRT
12/1/2023,mrt putrajaya,25340,MRT
13/1/2023,mrt putrajaya,25554,MRT
14/1/2023,mrt putrajaya,16982,MRT
15/1/2023,mrt putrajaya,15294,MRT
16/1/2023,mrt putrajaya,24840,MRT
17/1/2023,mrt putrajaya,25703,MRT
18/1/2023,mrt putrajaya,26390,MRT
19/1/2023,mrt putrajaya,26188,MRT
20/1/2023,mrt putrajaya,24666,MRT
21/1/2023,mrt putrajaya,14778,MRT
22/1/2023,mrt putrajaya,15903,MRT
23/1/2023,mrt putrajaya,15857,MRT
24/1/2023,mrt putrajaya,13870,MRT
25/1/2023,mrt putrajaya,19723,MRT
26/1/2023,mrt putrajaya,20174,MRT
27/1/2023,mrt putrajaya,20320,MRT
28/1/2023,mrt putrajaya,14483,MRT
29/1/2023,mrt putrajaya,13370,MRT
30/1/2023,mrt putrajaya,22669,MRT
31/1/2023,mrt putrajaya,24155,MRT
1/2/2023,mrt putrajaya,16978,MRT
2/2/2023,mrt putrajaya,24584,MRT
3/2/2023,mrt putrajaya,25853,MRT
4/2/2023,mrt putrajaya,17535,MRT
5/2/2023,mrt putrajaya,16154,MRT
6/2/2023,mrt putrajaya,13654,MRT
7/2/2023,mrt putrajaya,20619,MRT
8/2/2023,mrt putrajaya,20936,MRT
9/2/2023,mrt putrajaya,20989,MRT
10/2/2023,mrt putrajaya,20834,MRT
11/2/2023,mrt putrajaya,14134,MRT
12/2/2023,mrt putrajaya,12644,MRT
13/2/2023,mrt putrajaya,20559,MRT
14/2/2023,mrt putrajaya,21156,MRT
15/2/2023,mrt putrajaya,21185,MRT
16/2/2023,mrt putrajaya,21642,MRT
17/2/2023,mrt putrajaya,21427,MRT
18/2/2023,mrt putrajaya,13889,MRT
19/2/2023,mrt putrajaya,12784,MRT
20/2/2023,mrt putrajaya,21006,MRT
21/2/2023,mrt putrajaya,21277,MRT
22/2/2023,mrt putrajaya,21419,MRT
23/2/2023,mrt putrajaya,21274,MRT
24/2/2023,mrt putrajaya,25248,MRT
25/2/2023,mrt putrajaya,17060,MRT
26/2/2023,mrt putrajaya,15616,MRT
